time,ax,ay,az
19700,3.132728975273341,3.2182532197018103,-0.0
19710,3.111197086214396,3.2400999373667916,-0.0
19720,3.0895158629918003,3.2618131707042433,-0.0
19730,3.0676859845341893,3.2833919461119967,-0.0
19740,3.0457081353855218,3.3048352912723082,-0.0
19750,3.023583005739346,3.326142235171976,-0.0
19760,3.001311291473225,3.347311808123186,-0.0
19770,2.9788936941833137,3.368343041785072,-0.0
19780,2.9563309212190583,3.389234969185983,-0.0
19790,2.9336236857180626,3.4099866247465274,-0.0
19800,2.9107727066410267,3.430597044303286,-0.0
19810,2.8877787088068616,3.4510652651333498,-0.0
19820,2.8646424229278407,3.471390325979523,-0.0
19830,2.8413645856448992,3.491571267076344,-0.0
19840,2.8179459395629882,3.511607130176825,-0.0
19850,2.7943872332865127,3.5314969585799707,-0.0
19860,2.770689221454834,3.5512397971590643,-0.0
19870,2.7468526647778253,3.5708346923907186,-0.0
19880,2.7228783300714743,3.590280692384714,-0.0
19890,2.6987669902935205,3.6095768469146154,-0.0
19900,2.6745194245791133,3.628722207449177,-0.0
19910,2.650136418276484,3.6477158271845314,-0.0
19920,2.6256187629826324,3.6665567610771927,-0.0
19930,2.6009672565789903,3.6852440658778467,-0.0
19940,2.576182703267079,3.7037768001659495,-0.0
19950,2.5512659136041247,3.7221540243851248,-0.0
19960,2.5262177045386554,3.7403748008794078,-0.0
19970,2.5010388994460286,3.7584381939302696,-0.0
19980,2.4757303281639014,3.7763432697944785,-0.0
19990,2.450292827027634,3.7940890967427947,-0.0
20000,2.4247272389056005,3.8116747450994803,-0.0
20010,2.3990344132344106,3.8290992872826495,-0.0
20020,2.37321520605402,3.8463617978454594,-0.0
20030,2.3472704800427193,3.8634613535181255,-0.0
20040,2.321201104552002,3.8803970332508047,-0.0
20050,2.295007955641273,3.897167918257295,-0.0
20060,2.268691916112419,3.913773092059614,-0.0
20070,2.242253875544197,3.930211640533401,-0.0
20080,2.2156947303264594,3.9464826519542076,-0.0
20090,2.1890153836941733,3.962585217044617,-0.0
20100,2.162216745761236,3.978518429022233,-0.0
20110,2.1352997335540915,3.9942813836485493,-0.0
20120,2.10826527104509,4.009873179278649,-0.0
20130,2.0811142891856322,4.0252929169118135,-0.0
20140,2.0538477259390335,4.040539700242959,-0.0
20150,2.026466526313144,4.055612635714983,-0.0
20160,1.9989716423926691,4.07051083257196,-0.0
20170,1.9713640333712021,4.08523340291322,-0.0
20180,1.9436446655829525,4.099779461748295,-0.0
20190,1.9158145125341473,4.114148127052769,-0.0
20200,1.8878745549341003,4.128338519824975,-0.0
20210,1.8598257807259335,4.142349764143591,-0.0
20220,1.8316691851169344,4.1561809872261115,-0.0
20230,1.8034057706085405,4.169831319488207,-0.0
20240,1.775036547025932,4.183299894603954,-0.0
20250,1.7465625315472189,4.1965858495669615,-0.0
20260,1.7179847487322173,4.209688324752374,-0.0
20270,1.6893042305507824,4.2226064639797505,-0.0
20280,1.6605220164107064,4.235339414576837,-0.0
20290,1.6316391531851477,4.2478863274442205,-0.0
20300,1.6026566952395889,4.26024635712086,-0.0
20310,1.5735757044583072,4.272418661850511,-0.0
20320,1.5443972502703307,4.284402403649008,-0.0
20330,1.5151224096748865,4.296196748372447,-0.0
20340,1.4857522672663075,4.307800865786242,-0.0
20350,1.4562879152583947,4.319213929635053,-0.0
20360,1.4267304535082141,4.3304351177135985,-0.0
20370,1.3970809895393153,4.341463611938337,-0.0
20380,1.3673406385643472,4.352298598420008,-0.0
20390,1.3375105235070823,4.362939267537067,-0.0
20400,1.3075917750238018,4.373384814009976,-0.0
20410,1.2775855315240428,4.3836344369763465,-0.0
20420,1.247492939190696,4.393687340066967,-0.0
20430,1.2173151519994236,4.403542731482667,-0.0
20440,1.1870533317374021,4.41319982407206,-0.0
20450,1.1567086480213515,4.422657835410114,-0.0
20460,1.1262822783148523,4.431915987877586,-0.0
20470,1.0957754079449282,4.440973508741297,-0.0
20480,1.0651892301178827,4.449829630235254,-0.0
20490,1.0345249459343595,4.45848358964258,-0.0
20500,1.0037837644036354,4.466934629378319,-0.0
20510,0.9729669024571074,4.475181997073031,-0.0
20520,0.9420755849609671,4.4832249456572235,-0.0
20530,0.9111110447280499,4.491062733446596,-0.0
20540,0.8800745225288357,4.498694624228096,-0.0
20550,0.8489672671015884,4.5061198873467845,-0.0
20560,0.8177905351616176,4.513337797793477,-0.0
20570,0.7865455914096483,4.520347636293212,-0.0
20580,0.7552337085392794,4.527148689394475,-0.0
20590,0.7238561672435154,4.53374024955922,-0.0
20600,0.6924142562203545,4.540121615253639,-0.0
20610,0.6609092721774235,4.546292091039733,-0.0
20620,0.6293425198356289,4.552250987667599,-0.0
20630,0.597715311931824,4.557997622168485,-0.0
20640,0.5660289692204659,4.563531317948599,-0.0
20650,0.5342848204742469,4.568851404883616,-0.0
20660,0.5024842024836875,4.5739572194139315,-0.0
20670,0.4706284600556733,4.578848104640634,-0.0
20680,0.43871894601091627,4.583523410422151,-0.0
20690,0.40675702118033086,4.587982493471629,-0.0
20700,0.37474405440030206,4.592224717454975,-0.0
20710,0.3426814225068318,4.596249453089571,-0.0
20720,0.3105705103285498,4.600056078243667,-0.0
20730,0.27841271067856843,4.6036439780364224,-0.0
20740,0.24620942434516854,4.607012544938582,-0.0
20750,0.21396206008129853,4.610161178873785,-0.0
20760,0.1816720345928731,4.61308928732052,-0.0
20770,0.149340772525851,4.615796285414637,-0.0
20780,0.11696970645208164,4.618281596052512,-0.0
20790,0.08456027685389957,4.620544649994738,-0.0
20800,0.052113932107455026,4.62258488597044,-0.0
20810,0.019632128464761915,4.624401750782107,-0.0
20820,-0.012883669965550796,4.625994699410983,-0.0
20830,-0.04543199123880028,4.627363195122992,-0.0
20840,-0.07801135559613928,4.628506709575166,-0.0
20850,-0.11062027548778891,4.629424722922588,-0.0
20860,-0.14325725559763045,4.630116723925814,-0.0
20870,-0.1759207928691706,4.630582210058757,-0.0
20880,-0.2086093765328963,4.6308206876170495,-0.0
20890,-0.24132148813503357,4.630831671826834,-0.0
20900,-0.27405560156772424,4.630614686953965,-0.0
20910,-0.3068101831006377,4.63016926641365,-0.0
20920,-0.3395836914140299,4.629494952880452,-0.0
20930,-0.3723745776332642,4.628591298398681,-0.0
20940,-0.4051812853648115,4.62745786449315,-0.0
20950,-0.4380022507337378,4.626094222280242,-0.0
20960,-0.47083590242270107,4.624499952579348,-0.0
20970,-0.5036806617124628,4.6226746460245485,-0.0
20980,-0.5365349425239356,4.620617903176639,-0.0
20990,-0.5693971514617724,4.61832933463536,-0.0
21000,-0.6022656878595222,4.615808561151958,-0.0
21010,-0.6351389438263483,4.613055213741866,-0.0
21020,-0.6680153042953427,4.6100689337977006,-0.0
21030,-0.7008931470734289,4.606849373202366,-0.0
21040,-0.7337708428928812,4.603396194442364,-0.0
21050,-0.7666467554644655,4.599709070721248,-0.0
21060,-0.7995192415322128,4.595787686073186,-0.0
21070,-0.832386650929844,4.59163173547665,-0.0
21080,-0.8652473266388491,4.587240924968172,-0.0
21090,-0.8980996048482354,4.582614971756155,-0.0
21100,-0.9309418150159616,4.577753604334744,-0.0
21110,-0.9637722799320603,4.572656562597701,-0.0
21120,-0.9965893157834609,4.56732359795226,-0.0
21130,-1.0293912322205303,4.561754473432971,-0.0
21140,-1.06217633242533,4.555948963815474,-0.0
21150,-1.094942913181612,4.549906855730211,-0.0
21160,-1.1276892649465535,4.543627947776024,-0.0
21170,-1.1604136719242422,4.537112050633624,-0.0
21180,-1.193114412140921,4.530358987178911,-0.0
21190,-1.225789757522005,4.523368592596126,-0.0
21200,-1.2584379739708733,4.516140714490796,-0.0
21210,-1.2910573214494445,4.5086752130024434,-0.0
21220,-1.3236460540605446,4.500971960917048,-0.0
21230,-1.356202420132076,4.493030843779232,-0.0
21240,-1.3887246623029916,4.484851760004133,-0.0
21250,-1.421211017611086,4.476434620988957,-0.0
21260,-1.4536597175825963,4.467779351224145,-0.0
21270,-1.4860689883236418,4.458885888404188,-0.0
21280,-1.518437050613479,4.449754183537991,-0.0
21290,-1.5507621199996047,4.440384201058822,-0.0
21300,-1.5830424068946949,4.430775918933785,-0.0
21310,-1.6152761166753824,4.420929328772775,-0.0
21320,-1.6474614497828923,4.410844435936936,-0.0
21330,-1.6795966018255242,4.400521259646531,-0.0
21340,-1.7116797636829888,4.389959833088261,-0.0
21350,-1.743709121612602,4.379160203521938,-0.0
21360,-1.7756828573573464,4.368122432386539,-0.0
21370,-1.8075991482557758,4.356846595405566,-0.0
21380,-1.8394561673538037,4.345332782691721,-0.0
21390,-1.8712520835183413,4.333581098850834,-0.0
21400,-1.902985061552805,4.321591663085037,-0.0
21410,-1.9346532623144825,4.309364609295136,-0.0
21420,-1.9662548428337745,4.2969000861821725,-0.0
21430,-1.9977879564352756,4.284198257348095,-0.0
21440,-2.0292507528607477,4.271259301395607,-0.0
21450,-2.0606413783939175,4.25808341202702,-0.0
21460,-2.0919579759871625,4.244670798142225,-0.0
21470,-2.123198685390022,4.231021683935641,-0.0
21480,-2.154361643279579,4.217136308992168,-0.0
21490,-2.1854449833926752,4.2030149283821,-0.0
21500,-2.216446836659971,4.188657812754947,-0.0
21510,-2.2473653313418476,4.174065248432178,-0.0
21520,-2.2781985931661195,4.1592375374987745,-0.0
21530,-2.308944745467606,4.1441749978936855,-0.0
21540,-2.3396019093294793,4.128877963498999,-0.0
21550,-2.370168203726452,4.113346784227934,-0.0
21560,-2.40064174566976,4.097581826111548,-0.0
21570,-2.431020650353933,4.081583471384128,-0.0
21580,-2.4613030313053548,4.065352118567267,-0.0
21590,-2.4914870005326053,4.048888182552571,-0.0
21600,-2.5215706686785517,4.032192094682952,-0.0
21610,-2.5515521451742145,4.015264302832511,-0.0
21620,-2.5814295383943655,3.998105271484948,-0.0
21630,-2.6112009558148546,3.980715481810458,-0.0
21640,-2.6408645041716703,3.963095431741131,-0.0
21650,-2.670418289621694,3.9452456360447634,-0.0
21660,-2.6998604179051515,3.927166626397081,-0.0
21670,-2.7291889945097445,3.908858951452338,-0.0
21680,-2.758402124836449,3.8903231769122626,-0.0
21690,-2.7874979143669547,3.8715598855932902,-0.0
21700,-2.81647446883274,3.852569677492083,-0.0
21710,-2.84532989438577,3.833353169849302,-0.0
21720,-2.8740622977707853,3.813910997211576,-0.0
21730,-2.902669786499175,3.794243811491652,-0.0
21740,-2.931150469024413,3.7743522820266935,-0.0
21750,-2.9595024549190345,3.7542370956346907,-0.0
21760,-2.9877238550531438,3.7338989566689613,-0.0
21770,-3.015812781774415,3.7133385870706888,-0.0
21780,-3.0437673490895887,3.6925567264194985,-0.0
21790,-3.0715856728474136,3.6715541319819933,-0.0
21800,-3.0992658709230456,3.650331578758286,-0.0
21810,-3.1268060634038464,3.628889859526423,-0.0
21820,-3.1542043727765887,3.607229784884724,-0.0
21830,-3.1814589241160123,3.5853521832919673,-0.0
21840,-3.2085678452747506,3.5632579011054455,-0.0
21850,-3.2355292670745492,3.540947802616781,-0.0
21860,-3.2623413234987924,3.5184227700855515,-0.0
21870,-3.289002151886295,3.4956837037706507,-0.0
21880,-3.3155098931263267,3.4727315219593526,-0.0
21890,-3.341862691854852,3.4495671609940852,-0.0
21900,-3.3680586966519614,3.426191575296855,-0.0
21910,-3.3940960602404333,3.402605737391289,-0.0
21920,-3.419972939685449,3.3788106379223044,-0.0
21930,-3.445687496595379,3.354807285673334,-0.0
21940,-3.47123789732365,3.3305967075811154,-0.0
21950,-3.496622313171625,3.3061799487479853,-0.0
21960,-3.521838920592504,3.2815580724516837,-0.0
21970,-3.5468859013961738,3.256732160152623,-0.0
21980,-3.571761442955,3.2317033114985922,-0.0
21990,-3.5964637384105314,3.206472644326904,-0.0
22000,-3.620990986881036,3.1810412946638986,-0.0
22010,-3.645341393669911,3.155410416721861,-0.0
22020,-3.669513170474851,3.1295811828932423,-0.0
22030,-3.6935045355977993,3.1035547837422386,-0.0
22040,-3.7173137141556145,3.077332427993647,-0.0
22050,-3.74093893829142,3.0509153425190125,-0.0
22060,-3.7643784473865964,3.024304772320021,-0.0
22070,-3.7876304882734066,2.9975019805091407,-0.0
22080,-3.8106933154481553,2.9705082482874605,-0.0
22090,-3.8335651912849156,2.943324874919739,-0.0
22100,-3.856244386249719,2.915953177706616,-0.0
22110,-3.8787291791152216,2.888394491953994,-0.0
22120,-3.9010178571757494,2.8606501709395324,-0.0
22130,-3.9231087164627527,2.8327215858762975,-0.0
22140,-3.9450000619605428,2.8046101258734764,-0.0
22150,-3.9666902078223574,2.776317197894212,-0.0
22160,-3.9881774775866274,2.7478442267104763,-0.0
22170,-4.009460204393479,2.7191926548550316,-0.0
22180,-4.030536731201362,2.690363942570404,-0.0
22190,-4.051405411003809,2.6613595677548996,-0.0
22200,-4.072064607046241,2.6321810259056306,-0.0
22210,-4.0925126930428295,2.6028298300585497,-0.0
22220,-4.112748053393292,2.5733075107254604,-0.0
22230,-4.132769083399647,2.543615615828015,-0.0
22240,-4.1525741894828485,2.513755710628688,-0.0
22250,-4.17216178939925,2.483729377658691,-0.0
22260,-4.191530312456871,2.4535382166428543,-0.0
22270,-4.210678199731405,2.4231838444214504,-0.0
22280,-4.229603904281913,2.3926678948689357,-0.0
22290,-4.24830589136619,2.3619920188096453,-0.0
22300,-4.266782638655699,2.3311578839303926,-0.0
22310,-4.285032636450104,2.30016717469,-0.0
22320,-4.303054387891256,2.269021592225736,-0.0
22330,-4.320846409176677,2.2377228542566696,-0.0
22340,-4.338407229772418,2.2062726949839297,-0.0
22350,-4.355735392625313,2.1746728649878806,-0.0
22360,-4.372829454374488,2.1429251311221913,-0.0
22370,-4.389687985562175,2.1110312764048245,-0.0
22380,-4.406309570843725,2.0789930999059347,-0.0
22390,-4.422692809196747,2.0468124166326636,-0.0
22400,-4.438836314129395,2.014491057410864,-0.0
22410,-4.454738713887694,1.9820308687637338,-0.0
22420,-4.470398651661882,1.9494337127873749,-0.0
22430,-4.485814785791684,1.9167014670232714,-0.0
22440,-4.5009857899705334,1.8838360243277172,-0.0
22450,-4.515910353448623,1.8508392927381723,-0.0
22460,-4.530587181234744,1.8177131953365648,-0.0
22470,-4.545014994296937,1.7844596701095734,-0.0
22480,-4.559192529761783,1.7510806698058499,-0.0
22490,-4.573118541112387,1.7175781617902441,-0.0
22500,-4.586791798384939,1.6839541278950039,-0.0
22510,-4.600211088363862,1.6502105642679934,-0.0
22520,-4.613375214775422,1.6163494812179202,-0.0
22530,-4.626282998479808,1.582372903056595,-0.0
22540,-4.638933277661616,1.548282867938247,-0.0
22550,-4.651324908018675,1.5140814276958965,-0.0
22560,-4.663456762949172,1.4797706476748118,-0.0
22570,-4.675327733737041,1.4453526065630729,-0.0
22580,-4.68693672973553,1.4108293962192426,-0.0
22590,-4.698282678548928,1.3762031214971884,-0.0
22600,-4.70936452621242,1.341475900068067,-0.0
22610,-4.7201812373699505,1.3066498622394827,-0.0
22620,-4.730731795450109,1.271727150771859,-0.0
22630,-4.7410152028399875,1.236709920692042,-0.0
22640,-4.751030481056912,1.2016003391041548,-0.0
22650,-4.760776670918069,1.1664005849977386,-0.0
22660,-4.770252832707903,1.1311128490531954,-0.0
22670,-4.779458046343317,1.0957393334445735,-0.0
22680,-4.788391411536552,1.0602822516397117,-0.0
22690,-4.797052047955779,1.0247438281977825,-0.0
22700,-4.805439095383267,0.989126298564253,-0.0
22710,-4.813551713871169,0.9534319088633085,-0.0
22720,-4.821389083894826,0.9176629156877594,-0.0
22730,-4.828950406503544,0.8818215858864681,-0.0
22740,-4.836234903468844,0.8459101963493345,-0.0
22750,-4.843241817430094,0.809931033789868,-0.0
22760,-4.849970412037497,0.7738863945253843,-0.0
22770,-4.856419972092386,0.7377785842548642,-0.0
22780,-4.862589803684824,0.7016099178345149,-0.0
22790,-4.8684792343283885,0.6653827190510618,-0.0
22800,-4.874087613092184,0.629099320392823,-0.0
22810,-4.879414310729961,0.5927620628185932,-0.0
22820,-4.8844587198063945,0.5563732955243912,-0.0
22830,-4.889220254820379,0.5199353757080988,-0.0
22840,-4.893698352325403,0.4834506683320455,-0.0
22850,-4.897892471046869,0.4469215458835716,-0.0
22860,-4.901802091996405,0.41035038813362174,-0.0
22870,-4.9054267185830795,0.3737395818934083,-0.0
22880,-4.9087658767215085,0.3370915207691923,-0.0
22890,-4.911819114936786,0.30040860491522486,-0.0
22900,-4.914586004466264,0.2636932407849009,-0.0
22910,-4.9170661393580914,0.22694784088016778,-0.0
22920,-4.919259136566507,0.19017482349923884,-0.0
22930,-4.921164636043837,0.15337661248265994,-0.0
22940,-4.922782300829188,0.11655563695777957,-0.0
22950,-4.924111817133808,0.07971433108167195,-0.0
22960,-4.925152894423039,0.04285513378256236,-0.0
22970,-4.925905265494905,0.00598048849980816,-0.0
22980,-4.926368686555222,-0.030907157077514298,-0.0
22990,-4.926542937289311,-0.06780535127336354,-0.0
23000,-4.926427820930162,-0.10471163868877519,-0.0
23010,-4.926023164323145,-0.14162356046713875,-0.0
23020,-4.925328817987161,-0.17853865456065565,-0.0
23030,-4.924344656172229,-0.21545445599792207,-0.0
23040,-4.923070576913526,-0.2523684971525845,-0.0
23050,-4.921506502081796,-0.28927830801300997,-0.0
23060,-4.919652377430166,-0.3261814164529163,-0.0
23070,-4.917508172637303,-0.36307534850290557,-0.0
23080,-4.915073881346934,-0.39995762862284473,-0.0
23090,-4.912349521203681,-0.4368257799750357,-0.0
23100,-4.909335133885195,-0.4736773246981152,-0.0
23110,-4.906030785130623,-0.5105097841816333,-0.0
23120,-4.902436564765309,-0.5473206793412427,-0.0
23130,-4.898552586721799,-0.584107530894449,-0.0
23140,-4.894378989057087,-0.6208678596368582,-0.0
23150,-4.889915933966097,-0.6575991867188619,-0.0
23160,-4.885163607791427,-0.6942990339227071,-0.0
23170,-4.880122221029288,-0.7309649239398809,-0.0
23180,-4.874792008331695,-0.7675943806487628,-0.0
23190,-4.869173228504818,-0.8041849293924686,-0.0
23200,-4.863266164503604,-0.8407340972568449,-0.0
23210,-4.857071123422554,-0.8772394133485377,-0.0
23220,-4.850588436482712,-0.9136984090730829,-0.0
23230,-4.8438184590148445,-0.950108618412956,-0.0
23240,-4.836761570438833,-0.9864675782055237,-0.0
23250,-4.829418174239221,-1.0227728284208266,-0.0
23260,-4.8217886979370155,-1.059021912439151,-0.0
23270,-4.813873593057614,-1.0952123773283053,-0.0
23280,-4.805673335094993,-1.1313417741205631,-0.0
23290,-4.797188423472063,-1.1674076580891957,-0.0
23300,-4.7884193814972535,-1.2034075890245457,-0.0
23310,-4.779366756317295,-1.239339131509567,-0.0
23320,-4.770031118866244,-1.2751998551947894,-0.0
23330,-4.760413063810721,-1.3109873350726289,-0.0
23340,-4.750513209491404,-1.3466991517509983,-0.0
23350,-4.740332197860768,-1.3823328917261455,-0.0
23360,-4.729870694417083,-1.4178861476546742,-0.0
23370,-4.7191293881347125,-1.453356518624676,-0.0
23380,-4.708108991390655,-1.4887416104259095,-0.0
23390,-4.696810239887449,-1.5240390358189924,-0.0
23400,-4.68523389257235,-1.5592464148035172,-0.0
23410,-4.673380731552893,-1.5943613748850571,-0.0
23420,-4.6612515620087605,-1.6293815513409793,-0.0
23430,-4.648847212100074,-1.6643045874850373,-0.0
23440,-4.63616853287205,-1.6991281349306533,-0.0
23450,-4.623216398156096,-1.7338498538528655,-0.0
23460,-4.609991704467334,-1.7684674132488534,-0.0
23470,-4.596495370898592,-1.8029784911970042,-0.0
23480,-4.582728339010877,-1.8373807751144613,-0.0
23490,-4.568691572720389,-1.8716719620130946,-0.0
23500,-4.55438605818203,-1.905849758753839,-0.0
23510,-4.539812803669525,-1.9399118822993535,-0.0
23520,-4.524972839452109,-1.9738560599649329,-0.0
23530,-4.509867217667859,-2.0076800296676396,-0.0
23540,-4.494497012193653,-2.041381540173575,-0.0
23550,-4.478863318511872,-2.074958351343274,-0.0
23560,-4.462967253573742,-2.108408234375129,-0.0
23570,-4.446809955659502,-2.1417289720468324,-0.0
23580,-4.430392584235311,-2.17491835895476,-0.0
23590,-4.413716319806995,-2.207974201751257,-0.0
23600,-4.396782363770651,-2.2408943193797803,-0.0
23610,-4.379591938260128,-2.2736765433078316,-0.0
23620,-4.36214628599146,-2.3063187177576614,-0.0
23630,-4.344446670104248,-2.3388186999346696,-0.0
23640,-4.326494374000068,-2.371174360253479,-0.0
23650,-4.308290701177909,-2.403383582561615,-0.0
23660,-4.289836975066714,-2.435444264360771,-0.0
23670,-4.271134538855026,-2.467354317025582,-0.0
23680,-4.2521847553178445,-2.49911166601991,-0.0
23690,-4.232989006640659,-2.5307142511105534,-0.0
23700,-4.213548694240756,-2.562160026578361,-0.0
23710,-4.193865238585827,-2.593446961426714,-0.0
23720,-4.1739400790099275,-2.6245730395873266,-0.0
23730,-4.153774673526819,-2.655536260123325,-0.0
23740,-4.133370498640745,-2.6863346374295727,-0.0
23750,-4.1127290491547255,-2.71696620143021,-0.0
23760,-4.09185183797633,-2.747428997773351,-0.0
23770,-4.070740395921081,-2.777721088022929,-0.0
23780,-4.049396271513462,-2.8078405498476413,-0.0
23790,-4.027821030785605,-2.8377854772069475,-0.0
23800,-4.006016257073712,-2.8675539805341232,-0.0
23810,-3.983983550812246,-2.897144186916302,-0.0
23820,-3.961724529325972,-2.926554240271502,-0.0
23830,-3.9392408266198484,-2.955782301522584,-0.0
23840,-3.916534093166867,-2.984826548768129,-0.0
23850,-3.8936059956938815,-3.0136851774502067,-0.0
23860,-3.870458216965452,-3.0423564005189925,-0.0
23870,-3.8470924555658,-3.070838448594231,-0.0
23880,-3.8235104256788865,-3.0991295701234978,-0.0
23890,-3.7997138568667035,-3.1272280315372547,-0.0
23900,-3.7757044938457915,-3.1551321174006564,-0.0
23910,-3.751484096262093,-3.1828401305621177,-0.0
23920,-3.7270544384641204,-3.2103503922985706,-0.0
23930,-3.7024173092745754,-3.237661242457447,-0.0
23940,-3.6775745117604077,-3.2647710395953315,-0.0
23950,-3.6525278630014264,-3.2916781611132824,-0.0
23960,-3.627279193857445,-3.3183810033887884,-0.0
23970,-3.6018303487340972,-3.3448779819043626,-0.0
23980,-3.576183185347334,-3.371167531372769,-0.0
23990,-3.550339574486639,-3.3972481058588073,-0.0
24000,-3.524301399777087,-3.423118178897745,-0.0
24010,-3.4980705574402227,-3.448776243610282,-0.0
24020,-3.471648956053858,-3.4742208128140906,-0.0
24030,-3.4450385163108677,-3.4994504191319487,-0.0
24040,-3.418241170776957,-3.5244636150963626,-0.0
24050,-3.3912588636475656,-3.5492589732507867,-0.0
24060,-3.364093550503864,-3.5738350862473456,-0.0
24070,-3.336747198067968,-3.5981905669410956,-0.0
24080,-3.3092217839574,-3.6223240484808152,-0.0
24090,-3.281519296438842,-3.6462341843963118,-0.0
24100,-3.253641734181259,-3.6699196486822383,-0.0
24110,-3.2255911060084532,-3.693379135878462,-0.0
24120,-3.1973694306510576,-3.716611361146898,-0.0
24130,-3.168978736498095,-3.7396150603449154,-0.0
24140,-3.140421061348083,-3.7623889900952086,-0.0
24150,-3.111698452159814,-3.7849319278522326,-0.0
24160,-3.082812964802811,-3.8072426719651538,-0.0
24170,-3.0537666638075276,-3.829320041737308,-0.0
24180,-3.0245616221153604,-3.8511628774822118,-0.0
24190,-2.9951999208285174,-3.872770040576116,-0.0
24200,-2.965683648959801,-3.894140413507101,-0.0
24210,-2.9360149031823464,-3.9152728999207254,-0.0
24220,-2.9061957875793865,-3.9361664246622374,-0.0
24230,-2.8762284133941005,-3.95681993381539,-0.0
24240,-2.846114898779555,-3.977232394737787,-0.0
24250,-2.815857368548854,-3.9974027960928766,-0.0
24260,-2.7854579539255107,-4.017330147878538,-0.0
24270,-2.754918792294088,-4.03701348145228,-0.0
24280,-2.7242420269511847,-4.056451849553093,-0.0
24290,-2.6934298068567992,-4.075644326319948,-0.0
24300,-2.662484286386131,-4.094590007306966,-0.0
24310,-2.6314076250818577,-4.11328800949527,-0.0
24320,-2.600201987406959,-4.131737471301549,-0.0
24330,-2.568869542498107,-4.149937552583328,-0.0
24340,-2.5374124639196975,-4.167887434640998,-0.0
24350,-2.5058329294185624,-4.185586320216601,-0.0
24360,-2.474133120679395,-4.2030334334893835,-0.0
24370,-2.4423152230809677,-4.2202280200681805,-0.0
24380,-2.410381425453154,-4.2371693469806,-0.0
24390,-2.378333919834821,-4.25385670265907,-0.0
24400,-2.3461749012326387,-4.2702893969237605,-0.0
24410,-2.313906567380836,-4.286466760962389,-0.0
24420,-2.2815311185019636,-4.3023881473069645,-0.0
24430,-2.249050757068699,-4.318052929807469,-0.0
24440,-2.216467687566735,-4.333460503602518,-0.0
24450,-2.1837841162588023,-4.348610285087025,-0.0
24460,-2.1510022509498574,-4.363501711876881,-0.0
24470,-2.1181243007534887,-4.378134242770719,-0.0
24480,-2.085152475859565,-4.392507357708733,-0.0
24490,-2.0520889873031893,-4.406620557728641,-0.0
24500,-2.0189360467349746,-4.420473364918782,-0.0
24510,-1.9856958661926836,-4.4340653223683715,-0.0
24520,-1.9523706578742936,-4.447395994115009,-0.0
24530,-1.9189626339124946,-4.460464965089392,-0.0
24540,-1.8854740061506576,-4.473271841057291,-0.0
24550,-1.8519069859203432,-4.485816248558871,-0.0
24560,-1.8182637838203455,-4.498097834845317,-0.0
24570,-1.784546609497324,-4.510116267812842,-0.0
24580,-1.750757671428057,-4.521871235934099,-0.0
24590,-1.7168991767033437,-4.533362448187024,-0.0
24600,-1.6829733308135975,-4.544589633981177,-0.0
24610,-1.6489823374361496,-4.555552543081573,-0.0
24620,-1.6149283982242932,-4.566250945530052,-0.0
24630,-1.5808137125981192,-4.576684631564259,-0.0
24640,-1.5466404775371425,-4.586853411534214,-0.0
24650,-1.512410887374767,-4.596757115816551,-0.0
24660,-1.4781271335946173,-4.6063955947264486,-0.0
24670,-1.4437914046287466,-4.615768718427276,-0.0
24680,-1.4094058856577723,-4.624876376838026,-0.0
24690,-1.3749727584129412,-4.633718479538535,-0.0
24700,-1.340494200980167,-4.642294955672563,-0.0
24710,-1.305972387606047,-4.650605753848727,-0.0
24720,-1.2714094885059004,-4.658650842039387,-0.0
24730,-1.2368076696738353,-4.666430207477469,-0.0
24740,-1.2021690926948674,-4.673943856551291,-0.0
24750,-1.1674959145591253,-4.68119181469742,-0.0
24760,-1.1327902874781397,-4.6881741262916155,-0.0
24770,-1.0980543587032645,-4.694890854537891,-0.0
24780,-1.0632902703462135,-4.701342081355701,-0.0
24790,-1.0285001592017666,-4.707527907265371,-0.0
24800,-0.9936861565726339,-4.713448451271709,-0.0
24810,-0.9588503880965136,-4.7191038507459435,-0.0
24820,-0.923994973575345,-4.7244942613059315,-0.0
24830,-0.8891220268067814,-4.729619856694747,-0.0
24840,-0.8542336554178949,-4.734480828657653,-0.0
24850,-0.8193319607011219,-4.739077386817525,-0.0
24860,-0.7844190374524691,-4.743409758548732,-0.0
24870,-0.7494969738119821,-4.747478188849528,-0.0
24880,-0.7145678511065012,-4.751282940213022,-0.0
24890,-0.6796337436947032,-4.754824292496727,-0.0
24900,-0.6446967188144439,-4.758102542790751,-0.0
24910,-0.6097588364324112,-4.761118005284657,-0.0
24920,-0.5748221490960946,-4.763871011133047,-0.0
24930,-0.5398887017880828,-4.766361908319913,-0.0
24940,-0.5049605317826869,-4.768591061521739,-0.0
24950,-0.4700396685049114,-4.770558851969495,-0.0
24960,-0.43512813339176265,-4.772265677309471,-0.0
24970,-0.40022793975591003,-4.773711951463039,-0.0
24980,-0.36534109265169795,-4.774898104485362,-0.0
24990,-0.3304695887435188,-4.775824582423113,-0.0
25000,-0.2956154161765402,-4.776491847171187,-0.0
25010,-0.26078055444980136,-4.776900376328547,-0.0
25020,-0.2259669742916675,-4.777050663053123,-0.0
25030,-0.19117663753765265,-4.77694321591588,-0.0
